HLY-TEMP-NORMAL,HLY-TEMP-10PCTL,HLY-TEMP-90PCTL,HLY-DEWP-NORMAL,HLY-DEWP-10PCTL,HLY-DEWP-90PCTL,HLY-CLDH-NORMAL,HLY-HTDH-NORMAL,HLY-HIDX-NORMAL,HLY-WCHL-NORMAL,HLY-WIND-AVGSPD,HLY-WIND-PCTCLM,HLY-WIND-VCTDIR,HLY-WIND-VCTSPD,HLY-WIND-1STDIR,HLY-WIND-1STPCT,HLY-WIND-2NDDIR,HLY-WIND-2NDPCT,county,county_ascii,county_full,county_fips,state_id,state_name,lat,lng,population
24.655749103942654,6.935551075268816,39.99276523297491,16.711412408814475,-1.156077164566177,30.680807058252572,0.00030197132616487457,40.34702150537635,24.66715311585301,15.915546998142855,9.970847582525002,9.10815034965035,312.02183397247916,3.315850364689075,6.296929844349199,22.666030603804796,4.065675990675991,16.383125422964135,Merrick,Merrick,Merrick County,31121,NE,Nebraska,41.169,-98.038,7696
27.59577956989247,11.573655913978495,41.42338709677419,15.481397849462365,2.347311827956989,26.46333333333333,0.0007526881720430108,37.406908602150544,27.59577956989247,18.91258064516129,11.135483870967743,5.871666666666667,297.8989247311828,6.239220430107527,7.350537634408601,32.76588709677419,6.5301075268817215,20.406478494623656,Morrill,Morrill,Morrill County,31123,NE,Nebraska,41.716,-103.0104,4544
23.95418996415771,6.082889784946237,39.43666308243728,15.961842516341358,-2.087878239834994,30.128871574381606,0.00030197132616487457,41.048311827956994,23.965593976068067,14.708557750831028,10.458025001879841,7.574951424919166,313.369952252049,3.432974020603053,6.296929844349199,24.192105872622,4.131536205729754,17.60508778855553,Nance,Nance,Nance County,31125,NE,Nebraska,41.3973,-97.9922,3342
26.56115591397849,9.16752688172043,41.839247311827954,18.31293010752688,0.33271505376344085,32.498575268817206,0.0017741935483870969,38.442741935483866,26.56115591397849,18.616236559139786,9.28970430107527,10.72997311827957,311.42580645161286,2.3218817204301074,5.886827956989247,21.38545698924731,4.461290322580646,17.08852150537634,Nemaha,Nemaha,Nemaha County,31127,NE,Nebraska,40.3877,-95.8498,7035
27.16556093189964,10.232379032258063,41.90416308243728,18.16001455935211,1.4177131580144686,31.196747918467622,0.003339605734767025,37.8396559139785,27.176964943810002,18.776944847605222,10.258589518008872,7.121134220618091,301.98661891871564,2.863511655011655,5.353381457252425,20.812777915632754,4.119170614331905,17.713797465974885,Nuckolls,Nuckolls,Nuckolls County,31129,NE,Nebraska,40.1764,-98.0472,4089
26.424166666666668,9.129865591397849,41.50873655913979,18.07994623655914,0.4329569892473118,31.99532258064516,0.0019623655913978493,38.57962365591398,26.424166666666668,18.494516129032256,9.248494623655914,11.253252688172044,314.73360215053765,2.395672043010753,5.588978494623656,21.130053763440863,4.006989247311828,16.908736559139783,Otoe,Otoe,Otoe County,31131,NE,Nebraska,40.6485,-96.1348,16075
26.424166666666668,9.129865591397849,41.50873655913979,18.07994623655914,0.4329569892473118,31.99532258064516,0.0019623655913978493,38.57962365591398,26.424166666666668,18.494516129032256,9.248494623655914,11.253252688172044,314.73360215053765,2.395672043010753,5.588978494623656,21.130053763440863,4.006989247311828,16.908736559139783,Pawnee,Pawnee,Pawnee County,31133,NE,Nebraska,40.1315,-96.2371,2539
27.623091397849457,11.577069892473117,41.45637096774193,16.394220430107527,3.2129301075268812,27.361586021505378,0.005134408602150538,37.38379032258065,27.623091397849457,19.091666666666665,10.699758064516129,5.883306451612903,297.68655913978495,5.2014516129032256,7.108870967741936,30.71271505376344,6.225,19.62467741935484,Perkins,Perkins,Perkins County,31135,NE,Nebraska,40.851,-101.6497,2835
26.967093189964157,10.30864247311828,41.36462007168459,17.94012208623383,2.055401330057479,30.361452219542894,0.0041998207885304666,38.03941397849462,26.978497201874518,18.48086957878802,10.324127152417475,6.248446048575081,291.7242533273178,3.070474020603053,6.06951048951049,22.005466087675764,4.382342657342657,17.002856605759835,Phelps,Phelps,Phelps County,31137,NE,Nebraska,40.5111,-99.4145,8983
21.095752688172045,2.4359946236559136,37.26892473118279,13.941908602150539,-5.320833333333333,29.487822580645155,0.00010752688172043011,43.90532258064516,21.095752688172045,10.953333333333331,10.75225806451613,6.982741935483871,306.5346774193548,3.3315053763440856,7.689247311827957,25.874274193548388,4.258870967741935,16.77545698924731,Pierce,Pierce,Pierce County,31139,NE,Nebraska,42.2644,-97.6013,7312
23.95418996415771,6.082889784946237,39.43666308243728,15.961842516341358,-2.087878239834994,30.128871574381606,0.00030197132616487457,41.048311827956994,23.965593976068067,14.708557750831028,10.458025001879841,7.574951424919166,313.369952252049,3.432974020603053,6.296929844349199,24.192105872622,4.131536205729754,17.60508778855553,Platte,Platte,Platte County,31141,NE,Nebraska,41.5713,-97.5211,34358
24.655749103942654,6.935551075268816,39.99276523297491,16.711412408814475,-1.156077164566177,30.680807058252572,0.00030197132616487457,40.34702150537635,24.66715311585301,15.915546998142855,9.970847582525002,9.10815034965035,312.02183397247916,3.315850364689075,6.296929844349199,22.666030603804796,4.065675990675991,16.383125422964135,Polk,Polk,Polk County,31143,NE,Nebraska,41.1869,-97.5684,5209
27.087953405017924,10.692379032258064,41.325372759856634,17.530471548599422,2.4548636956488767,29.56763501524182,0.00807078853046595,37.92204838709678,27.099357416928278,18.472993234702,10.603965862094896,5.737908414166479,292.344952252049,3.590285848560042,6.0998868335965115,23.552885442514473,4.960837280998571,17.802991014361986,Red Willow,Red Willow,Red Willow County,31145,NE,Nebraska,40.1758,-100.4769,10611
27.813602150537633,10.686236559139784,43.0447311827957,19.23252688172043,1.60258064516129,33.21338709677419,0.0032795698924731184,37.192096774193544,27.813602150537633,20.199596774193548,9.286424731182796,10.723682795698924,304.2448924731183,2.32497311827957,6.242741935483871,20.85817204301075,4.422580645161291,16.438575268817203,Richardson,Richardson,Richardson County,31147,NE,Nebraska,40.125,-95.7175,7797
